TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-05-02 14:44:47.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-1C98
2025-05-02 14:44:47.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:44:48.686,1.084528974791709,0.5570660014849923,0,1.655060347661671,0.5380823003296237,0.2075854559017951,0,1.500077448388576,0.9404230030416728,0.5211666090545376,0,1.378420647434867,0.8264535223952943,0.5082837530206507,0,0.8179768711864542,0.4465418315881368,0.5204036778396881,0,0.5059235273261797,815.934065934066,813.5164835164835,745.0183150183151,796.5934065934066,831.6483516483516,0.039429,0.203857,0.982788,0.874786,-1.742096,2.758942,1033113.553114,123164542.124542,90447399.267399,98.057213,1,2,1,1,2,75.000000
2025-05-02 14:44:49.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:44:49.682,1.084528974791709,0.9051678280836423,0,1.655060347661671,0.5380823003296237,0.6123532413434341,0,1.500077448388576,0.9404230030416728,0.5498075729175946,0,1.378420647434867,0.8264535223952943,0.5778027924209069,0,0.8179768711864542,0.4465418315881368,0.4740943662280152,0,0.5059235273261797,838.901098901099,817.5457875457876,778.4615384615385,823.1868131868132,589.8901098901099,0.035156,0.205811,0.983215,0.112152,-0.463562,1.562653,969450.549451,123187106.227106,90444175.824176,94.462936,1,2,1,1,2,75.000000
2025-05-02 14:44:50.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:44:50.694,1.084528974791709,1.093213562072654,0,1.655060347661671,0.5380823003296237,0.7828048255064924,0,1.500077448388576,0.9404230030416728,0.533247908144576,0,1.378420647434867,0.8264535223952943,0.7438965387673087,0,0.8179768711864542,0.4465418315881368,0.4716418384831602,0,0.5059235273261797,867.5091575091575,805.8608058608058,817.948717948718,881.6117216117217,994.4322344322345,-0.003845,0.197144,1.001587,-1.263580,4.112244,2.998199,967838.827839,122863956.043956,90402271.062271,92.414917,1,2,1,1,2,75.000000
2025-05-02 14:44:51.682,1.084528974791709,1.093213562072654,0,1.655060347661671,0.5380823003296237,0.7828048255064924,0,1.500077448388576,0.9404230030416728,0.533247908144576,0,1.378420647434867,0.8264535223952943,0.7438965387673087,0,0.8179768711864542,0.4465418315881368,0.4716418384831602,0,0.5059235273261797,830.4395604395604,805.4578754578755,830.4395604395604,816.7399267399268,641.8681318681319,-0.025391,0.204773,0.983093,0.149536,-5.308533,-5.510406,990402.930403,122771282.051282,90177435.897436,91.605240,1,2,1,1,2,75.000000
2025-05-02 14:44:51.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:44:52.682,1.084528974791709,1.093213562072654,0,1.655060347661671,0.5380823003296237,0.7828048255064924,0,1.500077448388576,0.9404230030416728,0.533247908144576,0,1.378420647434867,0.8264535223952943,0.7438965387673087,0,0.8179768711864542,0.4465418315881368,0.4716418384831602,0,0.5059235273261797,562.0879120879121,826.8131868131868,859.047619047619,556.8498168498169,553.6263736263736,-0.027466,0.221863,0.975342,1.921539,-3.843079,5.054321,1024249.084249,122494871.794872,90045274.725275,90.141968,1,2,1,1,2,75.000000
2025-05-02 14:44:52.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
