TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-05-02 14:05:14.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-1C98
2025-05-02 14:05:15.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:05:15.682,1.360541694385503,-0.007957469348306895,0,0.6682921460307487,0.9773107739987269,0.4215726193346923,0,0.6055239762421782,0.9362858654643206,0.6100620833122579,0,0.8148810082263543,0.8281246458838724,1.194314782446755,0,0.4571478837841794,0.09138051378411169,0.6623474419373729,0,-0.07300343629369012,720.0366300366301,793.3699633699634,768.7912087912088,794.981684981685,722.0512820512821,-0.097656,0.194153,0.988037,0.710297,-0.852356,-0.971985,774432.234432,134673846.153846,82502417.582418,91.901024,1,1,1,2,1,80.000000
2025-05-02 14:05:16.681,0.960243187389254,-0.1356516229183604,0,0.9327589377291374,0.9372464205112235,0.2459367131819444,0,0.7847888327009493,0.7333472303482601,0.577982857159167,0,0.8148810082263543,0.741689747534597,1.134259073012979,0,0.5815632746037174,0.1506129175916827,0.6778569508114227,0,-0.0137615716317022,768.7912087912088,846.1538461538462,839.3040293040293,772.8205128205128,774.0293040293041,-0.095154,0.198730,0.984009,0.957031,-1.338348,0.485992,776849.816850,134712527.472527,82610402.930403,90.893692,1,1,1,2,1,80.000000
2025-05-02 14:05:17.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:05:17.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:05:17.693,1.054114284558608,0.3194057312427542,0,0.9327589377291374,1.237499482500954,0.3145171677857502,0,0.7847888327009493,1.165042662965803,0.6038123311810784,0,0.8148810082263543,0.8813823779463754,1.261740379854613,0,0.5815632746037174,0.1699990271142481,0.3784980130899349,0,-0.0137615716317022,811.5018315018315,838.0952380952381,683.7728937728938,801.8315018315019,642.6739926739926,-0.095703,0.171509,1.000977,-5.712280,-1.278534,-1.278534,773626.373626,134525567.765568,82541098.901099,94.175415,1,1,1,2,1,80.000000
2025-05-02 14:05:18.681,1.096012574680616,0.3335583017678005,0,0.9327589377291374,1.314494628316138,0.3265141759628321,0,0.7847888327009493,1.165042662965803,0.4700086016815246,0,0.8148810082263543,0.9167099495319359,1.280162327786873,0,0.5815632746037174,0.18425193418631,0.3569481522906425,0,-0.0137615716317022,764.7619047619048,802.2344322344322,1148.351648351648,809.4871794871796,726.4835164835165,-0.087524,0.143311,0.993896,-0.261688,-0.314026,1.719666,748644.688645,134872893.772894,82649890.109890,94.651337,1,1,1,4,1,80.000000
2025-05-02 14:05:19.681,0.9288963255020636,0.3335583017678005,0,0.3030434186773052,0.6917784053095238,0.3265141759628321,0,0.4022851321894524,1.14511216538888,0.4700086016815246,0,0.7945390074837636,0.804917186853769,1.280162327786873,0,0.468047165892899,0.6598048114264877,0.3569481522906425,0,0.349336585720754,763.5531135531136,853.0036630036631,412.6007326007326,775.6410256410256,635.8241758241759,-0.081543,0.136719,0.997375,-0.829926,-1.076660,0.291595,625347.985348,134412747.252747,82373479.853480,92.702988,1,1,1,4,1,80.000000
2025-05-02 14:05:19.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2025-05-02 14:05:20.682,1.01043450566277,0.3335583017678005,0,0.578451442084623,0.7081557566523092,0.3265141759628321,0,0.4888324222337019,0.8521318316625194,0.4700086016815246,0,0.6351849149393641,0.6849315144892757,1.280162327786873,0,0.6422298733913214,0.6044480566008956,0.3569481522906425,0,0.2970047187074607,833.2600732600733,823.992673992674,852.6007326007326,798.6080586080586,676.1172161172161,-0.076416,0.129089,0.992188,1.308441,-2.557068,-0.134583,616483.516484,134349890.109890,82217948.717949,91.373146,1,1,1,2,1,80.000000
2025-05-02 14:05:21.681,0.6220055473754983,0.3335583017678005,0,1.065276021184551,0.3191631677062742,0.3265141759628321,0,0.7099708147895827,0.762603541340702,0.4700086016815246,0,0.5371665334978865,0.585526476556569,1.280162327786873,0,0.5988100779574238,0.2789378783292769,0.3569481522906425,0,0.08115968007056194,720.4395604395604,807.4725274725275,977.5091575091575,756.3003663003664,738.974358974359,-0.084900,0.133667,0.992859,1.099091,-1.114044,-2.901001,623736.263736,134125054.945055,82137362.637363,93.770622,1,1,1,4,1,80.000000
