TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-05-02 14:54:21.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-1C98
2025-05-02 14:54:22.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:54:22.552,0,0.0438071319339862,0.1291387568942588,1.413304416573665,0,-0.06482558206186183,-0.3636604815396854,1.129240018444104,0,0.2158664596506029,0.03883979333585211,1.178794564515569,0,1.271678796227836,0.8690156445639324,1.199708426960168,0,0.3303325326011918,-0.09510930411753298,0.5972026042311072,1081.868131868132,840.5128205128206,759.5238095238095,821.5750915750916,623.3333333333334,0.115356,0.189941,0.992615,0.186920,-1.629944,0.134583,655164.835165,108542197.802198,59785201.465201,94.788780,1,2,1,1,2,65.000000
2025-05-02 14:54:23.549,0,0.0438071319339862,0.1291387568942588,1.413304416573665,0,-0.06482558206186183,-0.3636604815396854,1.129240018444104,0,0.2158664596506029,0.03883979333585211,1.178794564515569,0,1.271678796227836,0.8690156445639324,1.199708426960168,0,0.3303325326011918,-0.09510930411753298,0.5972026042311072,1019.010989010989,1018.205128205128,896.9230769230769,759.1208791208792,594.7252747252747,0.106628,0.189209,0.980347,0.553284,-0.874786,0.186920,634212.454212,107589670.329670,59182417.582418,95.616959,1,2,1,1,2,65.000000
2025-05-02 14:54:23.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:54:24.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:54:24.550,0,0.0438071319339862,0.1291387568942588,1.413304416573665,0,-0.06482558206186183,-0.3636604815396854,1.129240018444104,0,0.2158664596506029,0.03883979333585211,1.178794564515569,0,1.271678796227836,0.8690156445639324,1.199708426960168,0,0.3303325326011918,-0.09510930411753298,0.5972026042311072,715.2014652014652,857.4358974358975,795.7875457875458,782.893772893773,582.2344322344322,0.112244,0.184509,0.977966,0.381317,-1.876678,-0.672913,618901.098901,107539706.959707,59130036.630037,97.955254,1,2,1,1,2,65.000000
2025-05-02 14:54:24.790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:54:25.549,0,0.0438071319339862,0.1291387568942588,1.367172591254161,0,-0.06482558206186183,-0.3636604815396854,1.491421498965396,0,0.2158664596506029,0.03883979333585211,1.686151122654922,0,1.271678796227836,0.8690156445639324,1.276230641593824,0,0.3303325326011918,-0.09510930411753298,0.7863173553301449,1054.065934065934,815.5311355311355,802.2344322344322,782.0879120879121,728.901098901099,0.117126,0.190491,0.984497,0.770111,-1.570129,-1.674805,627765.567766,107454285.714286,59175970.695971,97.441391,1,2,1,1,1,65.000000
2025-05-02 14:54:26.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:54:26.549,0,0.0438071319339862,1.06797009955285,1.15303600485622,0,-0.06482558206186183,0.6598501110978201,0.970753147386605,0,0.2158664596506029,0.7674165828601535,1.344119749787025,0,1.271678796227836,0.8495400950399132,1.166029857228081,0,0.3303325326011918,0.3685624764065882,0.8292177783758587,1007.326007326007,809.8901098901099,791.3553113553114,811.9047619047619,682.967032967033,0.117126,0.186951,0.988281,0.373840,-1.727142,0.127106,631794.871795,107422051.282051,59195311.355311,96.758240,1,2,1,1,1,65.000000
2025-05-02 14:54:27.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:54:27.552,0,0.0438071319339862,1.06797009955285,1.141344576813773,0,-0.06482558206186183,0.6598501110978201,0.7807019646894853,0,0.2158664596506029,0.7674165828601535,1.120338502728991,0,1.271678796227836,0.8495400950399132,1.174987367693122,0,0.3303325326011918,0.3685624764065882,0.8674774711034223,651.941391941392,780.8791208791209,731.3186813186813,821.978021978022,604.7985347985348,0.105469,0.188232,0.980469,0.403748,-0.620575,0.022430,630989.010989,107401098.901099,59487032.967033,94.131706,1,2,1,1,1,65.000000
2025-05-02 14:54:28.555,0,0.0438071319339862,1.06797009955285,1.141344576813773,0,-0.06482558206186183,0.6598501110978201,0.7807019646894853,0,0.2158664596506029,0.7674165828601535,1.120338502728991,0,1.271678796227836,0.8495400950399132,1.174987367693122,0,0.3303325326011918,0.3685624764065882,0.8674774711034223,1062.930402930403,747.032967032967,721.2454212454213,822.7838827838829,1104.432234432235,0.078430,0.180969,0.990234,3.155212,2.863617,0.186920,655164.835165,107708937.728938,59872234.432234,92.561691,1,1,1,1,1,65.000000
2025-05-02 14:54:29.549,0,0.0438071319339862,1.06797009955285,1.141344576813773,0,-0.06482558206186183,0.6598501110978201,0.7807019646894853,0,0.2158664596506029,0.7674165828601535,1.120338502728991,0,1.271678796227836,0.8495400950399132,1.174987367693122,0,0.3303325326011918,0.3685624764065882,0.8674774711034223,680.1465201465202,754.6886446886447,797.3992673992674,819.5604395604396,716.8131868131868,0.052673,0.140869,0.989624,2.272949,1.241150,-1.839294,664029.304029,107870915.750916,59947985.347985,91.724327,1,2,1,1,2,65.000000
2025-05-02 14:54:30.552,0,0.0438071319339862,1.06797009955285,1.141344576813773,0,-0.06482558206186183,0.6598501110978201,0.7807019646894853,0,0.2158664596506029,0.7674165828601535,1.120338502728991,0,1.271678796227836,0.8495400950399132,1.174987367693122,0,0.3303325326011918,0.3685624764065882,0.8674774711034223,693.4432234432235,810.6959706959707,814.3223443223443,812.3076923076924,572.1611721611722,0.056091,0.171509,1.008179,6.549683,0.164490,-2.758942,665641.025641,108177142.857143,60334798.534799,89.562813,1,2,1,1,2,65.000000
2025-05-02 14:54:31.552,0,0.0438071319339862,1.06797009955285,1.141344576813773,0,-0.06482558206186183,0.6598501110978201,0.7807019646894853,0,0.2158664596506029,0.7674165828601535,1.120338502728991,0,1.271678796227836,0.8495400950399132,1.174987367693122,0,0.3303325326011918,0.3685624764065882,0.8674774711034223,947.6923076923077,813.1135531135532,788.1318681318681,799.4139194139194,684.981684981685,0.045654,0.182434,0.987610,0.179443,-2.459869,-2.803802,668864.468864,108166666.666667,60369450.549451,89.562813,1,2,1,1,2,65.000000
2025-05-02 14:54:32.549,0,0.0438071319339862,1.06797009955285,1.141344576813773,0,-0.06482558206186183,0.6598501110978201,0.7807019646894853,0,0.2158664596506029,0.7674165828601535,1.120338502728991,0,1.271678796227836,0.8495400950399132,1.174987367693122,0,0.3303325326011918,0.3685624764065882,0.8674774711034223,846.1538461538462,807.8754578754579,766.3736263736264,798.6080586080586,655.5677655677656,0.051514,0.179871,1.005127,0.037384,-1.727142,-1.674805,676923.076923,108474505.494505,60462930.402930,90.342964,1,2,1,4,2,65.000000
2025-05-02 14:54:32.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:54:33.553,0,0.0438071319339862,1.06797009955285,1.141344576813773,0,-0.06482558206186183,0.6598501110978201,0.7807019646894853,0,0.2158664596506029,0.7674165828601535,1.120338502728991,0,1.271678796227836,0.8495400950399132,1.174987367693122,0,0.3303325326011918,0.3685624764065882,0.8674774711034223,807.0695970695971,779.2673992673992,740.989010989011,805.0549450549451,542.3443223443223,0.081970,0.180237,0.976074,-0.201874,-2.340240,0.583191,684981.684982,108593772.893773,60468571.428571,91.405724,1,2,1,1,2,65.000000
2025-05-02 14:54:34.555,0,0.0438071319339862,1.06797009955285,1.141344576813773,0,-0.06482558206186183,0.6598501110978201,0.7807019646894853,0,0.2158664596506029,0.7674165828601535,1.120338502728991,0,1.271678796227836,0.8495400950399132,1.174987367693122,0,0.3303325326011918,0.3685624764065882,0.8674774711034223,1021.831501831502,782.893772893773,743.8095238095239,803.4432234432235,720.0366300366301,0.080933,0.182129,0.980408,0.388794,-1.510315,-0.179443,686593.406593,108476117.216117,60466153.846154,91.405724,1,2,1,1,2,65.000000
2025-05-02 14:54:35.548,0,0.5112479948770166,1.06797009955285,0.9302024699095608,0,0.4648646377364186,0.6598501110978201,0.9594685749482984,0,0.5012842374338871,0.7674165828601535,1.018592535221808,0,0.9165861582071683,0.8495400950399132,0.9299613165339951,0,0.3914639175767517,0.3685624764065882,0.438314458437495,722.8571428571429,793.7728937728938,753.0769230769231,781.6849816849817,616.8864468864469,0.093445,0.180420,0.987732,0.022430,-1.622467,0.171967,673699.633700,108260952.380952,60337216.117216,91.405724,1,1,1,1,1,65.000000
2025-05-02 14:54:36.549,0,0.3006653152493128,1.06797009955285,0.8275263952865004,0,0.2140174413303523,0.6598501110978201,0.9441575930137052,0,0.4652955024372809,0.7674165828601535,1.159732719668174,0,0.8599790431041754,0.8495400950399132,1.013908606443659,0,0.4325977589816919,0.3685624764065882,0.5376134763386725,566.5201465201466,782.893772893773,743.4065934065934,819.5604395604396,672.893772893773,0.098267,0.182678,0.986938,1.345825,-0.934601,0.628052,678534.798535,108052234.432234,60300146.520147,91.405724,1,1,1,1,1,65.000000
2025-05-02 14:54:37.549,0,-0.121742317381911,1.06797009955285,0.6917477666515877,0,0.01556045538369692,0.6598501110978201,0.854934671124407,0,0.1523826836095605,0.7674165828601535,1.083099789269447,0,0.8540332515796579,0.8495400950399132,1.092997331621513,0,0.4984422448512338,0.3685624764065882,0.6483619864055747,995.6410256410256,816.3369963369963,774.4322344322345,780.4761904761905,672.893772893773,0.097046,0.186768,0.990906,0.560760,-2.205658,-0.209351,677728.937729,107640439.560440,60238901.098901,92.213287,1,1,1,1,1,65.000000
2025-05-02 14:54:38.550,0,-0.121742317381911,1.06797009955285,1.418036993119797,0,0.01556045538369692,0.6598501110978201,0.6514139966692646,0,0.1523826836095605,0.7674165828601535,0.8635090325291211,0,0.8540332515796579,0.8495400950399132,0.9204993761253336,0,0.4984422448512338,0.3685624764065882,0.3987647186906361,454.1025641025641,799.4139194139194,782.893772893773,814.3223443223443,659.5970695970697,0.101746,0.185486,0.983887,0.471039,-1.031799,0.314026,671282.051282,107175457.875458,60196190.476190,99.809189,1,2,1,1,2,65.000000
2025-05-02 14:54:39.549,0,0.1524161580140872,1.06797009955285,1.374061807559383,0,-0.2233193344186312,0.6598501110978201,0.7392138062258978,0,0.2653032837134783,0.7674165828601535,1.193150927768636,0,0.9677391841583937,0.8495400950399132,0.9983406408325199,0,0.6364787663487892,0.3685624764065882,0.4985699375887696,403.3333333333334,814.7252747252747,800.2197802197802,812.3076923076924,546.7765567765568,0.119019,0.188721,0.984619,0.433655,-1.024323,-0.957031,639047.619048,107050549.450549,60430695.970696,105.394676,1,2,1,1,1,65.000000
2025-05-02 14:54:40.551,0,0.3562008756097524,1.06797009955285,0.8726016156862192,0,-0.08805365195800034,0.6598501110978201,0.5679938642761658,0,0.5725739886357384,0.7674165828601535,1.177138982438322,0,0.9348902278026123,0.8495400950399132,1.040124094186152,0,0.5350687772926617,0.3685624764065882,0.4688758219639422,1050.43956043956,809.4871794871796,767.985347985348,794.1758241758242,705.1282051282052,0.104492,0.186707,0.993774,0.882263,-1.121521,-0.598145,498021.978022,107235091.575092,60740146.520147,103.054047,1,2,1,1,1,65.000000
2025-05-02 14:54:41.548,0,0.2566067822134787,1.06797009955285,0.8868680471297189,0,0.08651103565918859,0.6598501110978201,0.4202231430023111,0,0.6196262200226336,0.7674165828601535,0.8245722727605881,0,0.8443254131801531,0.8495400950399132,0.9281653404539083,0,0.3693847629721521,0.3685624764065882,0.4017475117843206,651.1355311355312,793.3699633699634,724.8717948717949,843.7362637362637,774.4322344322345,0.101135,0.183899,0.982056,0.463562,-0.927124,-0.269165,497216.117216,107291501.831502,60933553.113553,96.720284,1,1,1,1,1,65.000000
2025-05-02 14:54:41.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-05-02 14:54:42.549,0,0.5510068198038741,1.06797009955285,0.7918008723248009,0,0.1528163061246434,0.6598501110978201,0.2523366149299506,0,0.4556355985762847,0.7674165828601535,0.5035121983727993,0,0.7690607446709936,0.8495400950399132,0.8765228088212148,0,0.268034206875545,0.3685624764065882,0.4844467678308245,736.1538461538462,803.8461538461539,756.7032967032967,801.025641025641,533.0769230769231,0.109070,0.181396,0.984741,0.261688,-1.345825,-0.702820,518974.358974,107268937.728938,60984322.344322,93.744774,1,1,1,1,1,65.000000
2025-05-02 14:54:43.551,0,0.7080931016343308,1.06797009955285,0.8145601778359525,0,0.3802407713678009,0.6598501110978201,0.6339819090077979,0,0.4465799866323709,0.7674165828601535,0.8507230507389896,0,0.9191471478293721,0.8495400950399132,0.8911765456823154,0,0.3413779997790634,0.3685624764065882,0.7175868485099299,685.7875457875458,796.5934065934066,774.0293040293041,792.5641025641025,602.3809523809524,0.106323,0.187378,0.990906,1.293488,-2.257996,-0.336456,523003.663004,107524395.604396,61079413.919414,93.705742,1,1,1,1,1,65.000000
2025-05-02 14:54:44.549,0,0.530671166579977,1.06797009955285,1.056818217956413,0,0.09316374266546243,0.6598501110978201,0.6823589026855627,0,0.1036281111497002,0.7674165828601535,0.8496177548344457,0,0.8645719471290807,0.8495400950399132,0.7695954170141917,0,0.2141451846756536,0.3685624764065882,0.6176206717277104,620.9157509157509,795.3846153846154,770.8058608058608,801.4285714285714,652.7472527472528,0.108765,0.183960,0.980774,0.485992,-1.764526,-0.171967,523003.663004,107584029.304029,61101978.021978,91.704987,1,1,1,1,1,65.000000
2025-05-02 14:54:45.554,1.667188665991163,0.5301623052210994,1.06797009955285,0.7681374848792348,1.108773094031553,0.2107490330870448,0.6598501110978201,0.2371480014899447,1.067700528893979,0.3324887198665719,0.7674165828601535,0.6185493235463266,0.9176146812042826,0.8435639432309535,0.8495400950399132,0.8743136652035193,0.6371914094338977,0.59252068135904,0.3685624764065882,0.4101941990331403,909.0109890109891,811.9047619047619,793.7728937728938,815.1282051282052,604.7985347985348,0.115784,0.188049,0.984131,0.568237,-1.196289,0.239258,521391.941392,108014358.974359,61246227.106227,86.815536,1,1,1,1,1,65.000000
2025-05-02 14:54:45.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
