TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-04-30 14:23:31.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-1C98
2025-04-30 14:23:31.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-04-30 14:23:32.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-04-30 14:23:32.867,1.533035711012197,1.413299571147883,0,0.8671740717173673,0.8548034222378857,1.126789432760471,0,0.401902989462793,0.9939402769983241,0.8863785394535175,0,0.681629534247883,0.8059325113251904,0.4944431847310805,0,1.232819726730385,0.5437823496451907,-0.05950249820282096,0,0.8140658140826774,996.0439560439561,552.8205128205128,777.6556776556777,917.8754578754579,731.3186813186813,-0.123840,0.143677,0.991577,0.792542,-1.173859,-0.269165,1634285.714286,146765787.545788,112151648.351648,90.441498,1,1,2,2,1,80.000000
2025-04-30 14:23:33.873,1.533035711012197,1.413299571147883,0,0.8671740717173673,0.8548034222378857,1.126789432760471,0,0.401902989462793,0.9939402769983241,0.8863785394535175,0,0.681629534247883,0.8059325113251904,0.4944431847310805,0,1.232819726730385,0.5437823496451907,-0.05950249820282096,0,0.8140658140826774,799.4139194139194,500.0366300366301,676.1172161172161,887.2527472527473,718.8278388278388,-0.120178,0.145630,0.987122,0.276642,-1.383209,-0.538330,1614945.054945,146821391.941392,112124249.084249,83.107353,1,1,2,2,1,80.000000
2025-04-30 14:23:33.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-04-30 14:23:34.866,1.533035711012197,1.413299571147883,0,0.8671740717173673,0.8548034222378857,1.126789432760471,0,0.401902989462793,0.9939402769983241,0.8863785394535175,0,0.681629534247883,0.8059325113251904,0.4944431847310805,0,1.232819726730385,0.5437823496451907,-0.05950249820282096,0,0.8140658140826774,950.5128205128206,603.5897435897436,752.6739926739926,840.1098901098901,475.0549450549451,-0.123779,0.136353,0.987732,0.695343,-1.286011,-0.097198,1629450.549451,146831062.271062,112291868.131868,77.733658,1,2,2,2,2,80.000000
2025-04-30 14:23:35.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-04-30 14:23:35.866,0.3940544127122396,1.413299571147883,0,0.4715620726292475,0.3170630114973765,1.126789432760471,0,0.04785577597047658,0.4747001513158518,0.8863785394535175,0,0.208560457821391,0.7279732388737015,0.4944431847310805,0,0.6115266609493685,0.2836350564590022,-0.05950249820282096,0,0.140428943085455,840.9157509157509,336.4468864468865,687.3992673992674,778.4615384615385,707.1428571428571,-0.120789,0.136780,0.985352,0.306549,-1.173859,-0.209351,1623809.523810,146652161.172161,112581172.161172,77.733658,1,1,2,2,1,80.000000
2025-04-30 14:23:36.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-04-30 14:23:36.867,0.7596255153126752,1.413299571147883,0,0.6947134717573069,0.8267588388187883,1.126789432760471,0,0.7998210342002154,0.8177197580945492,0.8863785394535175,0,0.9620979320639709,0.5859067405082365,0.4944431847310805,0,0.6855768243937606,0.2495028290062559,-0.05950249820282096,0,0.229529141948775,715.6043956043957,479.0842490842491,680.952380952381,830.8424908424909,786.5201465201466,-0.123108,0.131348,0.990479,0.366364,-1.398163,0.231781,1603663.003663,146796410.256410,112379706.959707,74.906044,1,1,2,2,1,80.000000
2025-04-30 14:23:37.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-04-30 14:23:37.871,0.97907632245191,1.413299571147883,0,0.8809265546833627,0.9679838179794713,1.126789432760471,0,0.9738994921603121,0.7837942969978574,0.8863785394535175,0,0.9672970500240712,0.4010780753183333,0.4944431847310805,0,0.6805745069709018,0.2721519037804166,-0.05950249820282096,0,0.1914139268615124,701.0989010989011,215.1648351648352,612.4542124542124,776.8498168498169,875.5677655677656,-0.123352,0.134277,0.989746,0.478516,-0.762634,-0.127106,1643956.043956,146756923.076923,112683516.483516,72.142960,1,1,2,2,1,80.000000
2025-04-30 14:23:37.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-04-30 14:23:38.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-04-30 14:23:38.867,1.01239286220001,1.413299571147883,0,0.6823207007557759,0.6912046518027644,1.126789432760471,0,0.5395804046597281,0.5214261108950033,0.8863785394535175,0,0.7434428561928019,0.4221983678537828,0.4944431847310805,0,0.6111966110016667,0.3036656021598375,-0.05950249820282096,0,0.1772801807498333,916.6666666666667,610.8424908424909,757.9120879120879,971.8681318681319,824.7985347985348,-0.129272,0.133972,0.988525,1.121521,-1.943970,-0.037384,1583516.483516,146550622.710623,112431282.051282,71.999916,1,1,2,2,1,80.000000
2025-04-30 14:23:39.875,0.3242465340158124,1.413299571147883,0,0.6823207007557759,0.6033866838112967,1.126789432760471,0,0.5395804046597281,0.7953491007983968,0.8863785394535175,0,0.7434428561928019,0.6051188952256641,0.4944431847310805,0,0.6111966110016667,0.2458308670646761,-0.05950249820282096,0,0.1772801807498333,630.5860805860806,365.0549450549451,517.3626373626374,466.996336996337,648.3150183150183,-0.142822,0.134460,0.988037,0.396271,-1.360779,-0.201874,1587545.787546,146551428.571429,112572307.692308,74.606232,1,1,4,2,1,80.000000
2025-04-30 14:23:40.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-04-30 14:23:40.866,0.6433597932317733,1.413299571147883,0,0.6823207007557759,0.78280766492927,1.126789432760471,0,0.5395804046597281,0.7719395090176203,0.8863785394535175,0,0.7434428561928019,0.5522062584520705,0.4944431847310805,0,0.6111966110016667,0.3252807468018155,-0.05950249820282096,0,0.1772801807498333,636.2271062271062,204.2857142857143,508.0952380952381,433.956043956044,497.6190476190476,-0.132507,0.128418,0.984924,0.104675,-2.033691,-0.112152,1575457.875458,146602197.802198,113063882.783883,76.145378,1,1,4,2,1,80.000000
2025-04-30 14:23:41.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-04-30 14:23:41.870,0.7732360668520265,1.413299571147883,0,0.6823207007557759,0.8778685695594192,1.126789432760471,0,0.5395804046597281,0.7369888609940662,0.8863785394535175,0,0.7434428561928019,0.5569360369456068,0.4944431847310805,0,0.6111966110016667,0.3823491407137131,-0.05950249820282096,0,0.1772801807498333,979.5238095238095,682.1611721611722,836.0805860805862,1049.6336996337,1247.472527472527,-0.134583,0.134827,0.993958,0.433655,-1.263580,-0.254211,1441684.981685,146551428.571429,113288717.948718,76.293869,1,1,4,2,1,80.000000
2025-04-30 14:23:42.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-04-30 14:23:42.871,0.7732360668520265,1.413299571147883,0,0.9513440672981399,0.8778685695594192,1.126789432760471,0,0.6002381966158323,0.7369888609940662,0.8863785394535175,0,0.9876407181318404,0.5569360369456068,0.4944431847310805,0,0.6909280539636595,0.3823491407137131,-0.05950249820282096,0,0.6437958120733615,953.3333333333334,290.9157509157509,520.5860805860806,550,916.6666666666667,-0.124084,0.129211,0.992859,0.515900,-1.742096,-0.246735,1481978.021978,146553040.293040,113330622.710623,75.908997,1,1,4,2,1,80.000000
2025-04-30 14:23:43.871,0.7732360668520265,1.413299571147883,0,1.105094865727767,0.8778685695594192,1.126789432760471,0,0.8572967855737867,0.7369888609940662,0.8863785394535175,0,0.9067054492418652,0.5569360369456068,0.4944431847310805,0,0.5960561627036848,0.3823491407137131,-0.05950249820282096,0,0.5462287171092778,1111.684981684982,675.3113553113553,720.4395604395604,573.3699633699634,600.7692307692308,-0.128113,0.128906,0.988770,0.523376,-1.173859,-0.201874,1665714.285714,146770622.710623,113326593.406593,75.667076,1,1,4,2,1,80.000000
2025-04-30 14:23:44.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-04-30 14:23:44.871,0.7732360668520265,1.413299571147883,0,1.257573749386574,0.8778685695594192,1.126789432760471,0,1.00383547795386,0.7369888609940662,0.8863785394535175,0,0.8582275451228294,0.5569360369456068,0.4944431847310805,0,0.6805409951441909,0.3823491407137131,-0.05950249820282096,0,0.5331180687745269,845.3479853479854,476.2637362637363,750.2564102564103,951.3186813186813,1137.472527472527,-0.135681,0.129089,0.986450,0.725250,-1.300964,0.231781,1590769.230769,147081684.981685,113281465.201465,75.847702,1,1,4,2,1,80.000000
2025-04-30 14:23:45.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
